chr12,31412221,31412241,0.0
chr2a,91189102,91189129,0.0
chr6,85452675,85452689,0.0
chr8,89863439,89863455,0.0
chr13,37065035,37065059,0.0
chr7,61779314,61779334,0.666666666667
chr14,80976153,80976166,0.0
chr2a,35555257,35555270,0.0
chr7,33963495,33963509,0.0
chr3,73982079,73982095,0.0
chr1,68259754,68259767,0.0
chr12,61647239,61647263,0.0
chr13,42099321,42099348,0.0
chr16,40460832,40460844,0.0
chr18,42244209,42244228,0.0
chr2a,90123892,90123907,0.0
chr16,51570815,51570830,0.25
chr8,129713991,129714003,0.0
chr6,79309246,79309259,0.0
chr7,115491339,115491355,0.0
chr6,99957999,99958017,0.0
chr10,69205497,69205512,0.0
chr7,115020041,115020055,1.0
chr21,15889347,15889364,0.0
chr17,54562646,54562658,0.0
chr5,53758641,53758654,0.0
chr9,23186290,23186312,0.0
chr5,19996522,19996546,0.0
chr3,125169500,125169526,0.0
chr3,24781650,24781677,0.0
chr8,78388691,78388710,0.0
chr14,56272419,56272437,0.0
chr3,42471979,42472008,0.0
chr1,8142438,8142453,0.0
chr5,86881374,86881395,0.0
chr10,119222758,119222778,0.0
chr13,103491273,103491289,0.0
chr22,27028450,27028466,0.0
chr16,52708639,52708654,0.0
chr9,32565370,32565395,0.0
chr8,88480555,88480584,0.0
chr9,64855634,64855657,0.0
chr12,90066417,90066431,0.0
chr6,105398694,105398714,0.0
chr5,79029726,79029740,0.0
chr10,105767837,105767850,0.533333333333
chr1,209211646,209211670,0.0
chr2b,71835356,71835370,0.0
chr21,18135958,18135981,0.0
chr5,23836461,23836475,0.0
chr12,92079277,92079290,0.533333333333
chr13,77757681,77757696,0.0
chr3,47844920,47844934,0.666666666667
chr12,94753506,94753519,0.0
chr2b,25952491,25952511,0.0
chr4,125428217,125428234,0.5
chr5,100969769,100969789,0.6
chr10,85225559,85225580,0.0
chr18,63573380,63573394,0.0
chr6,50504288,50504314,0.0
chr13,111709657,111709675,0.428571428571
chr1,131796075,131796090,0.0
chr6,44667184,44667210,0.0
chr6,114735209,114735224,0.0
chr14,47653759,47653779,0.0
chr2b,33780708,33780730,1.0
chr7,35613582,35613606,0.0
chr2b,21688190,21688206,0.0
chr5,24695319,24695339,0.0
chr15,64833520,64833533,0.0
chr18,25496531,25496551,0.533333333333
chr6,126080027,126080044,0.0
chr3,152221583,152221606,0.0
chr13,72858490,72858505,0.0
chr3,51967574,51967593,0.533333333333
chr12,133247105,133247121,0.0
chr12,40891790,40891808,1.0
chr13,39164997,39165019,0.0
chr2a,74887645,74887660,0.0
chr8,3822694,3822706,0.0
chr11,93372111,93372131,0.0
chr3,164934153,164934171,0.0
chr4,132414402,132414420,0.0
chr20,7271165,7271182,0.0
chr4,135319914,135319930,0.0
chr13,103723436,103723448,0.0
chr4,36291406,36291422,0.0
chr1,207924322,207924341,0.733333333333
chr9,107734887,107734910,0.666666666667
chr7,144197795,144197820,1.0
chr12,76104050,76104070,0.0
chr10,27895959,27895979,0.0
chr6,29168798,29168820,0.0
chr6,65054505,65054517,0.428571428571
chr2a,25643477,25643489,0.0
chr8,22750916,22750935,0.533333333333
chr14,46493682,46493700,0.0
chr17,25446914,25446926,0.0
chr6,73734262,73734288,0.0
chr4,122099959,122099977,0.0
chr2a,16845588,16845601,0.0
chr7,96682246,96682262,0.0
chr4,95549994,95550018,0.0
chr11,40867414,40867432,0.533333333333
chr8,57111183,57111207,0.0
chr7,92656142,92656162,0.0
chr17,28796069,28796096,0.0
chr2b,107801604,107801617,0.0
chr16,51676347,51676375,0.0
chr10,10753899,10753929,0.0
chr2b,111048183,111048199,0.0
chr2b,68279548,68279563,0.0
chr6,49913094,49913119,0.833333333333
chr5,130124886,130124902,0.666666666667
chr7,110652851,110652868,0.0
chr9,111331487,111331512,0.0
chr2a,99516854,99516875,0.333333333333
chr12,46360395,46360409,0.666666666667
chr6,50091184,50091206,0.0
chr2a,66916457,66916471,0.0
chr7,112103816,112103831,0.0
chr17,60606361,60606377,0.0
chr4,162454239,162454262,0.0
chr12,97744884,97744901,0.0
chr8,56186589,56186606,0.0
chr4,86404176,86404188,0.0
chr3,77166536,77166554,1.0
chr10,44859788,44859814,0.0
chr4,130218338,130218350,0.0
chr4,49458275,49458288,0.0
chr2a,18047590,18047604,0.0
chr6,166657557,166657571,0.0
chr13,22456629,22456646,0.0
chr16,30312774,30312808,0.0
chr8,20708698,20708715,0.333333333333
chr4,83391857,83391871,0.0
chr1,148575740,148575764,0.0
chr1,124760794,124760808,0.0
chr2b,112704518,112704549,0.0
chr2b,9710823,9710837,0.533333333333
chr2a,67060872,67060897,0.0
chr7,29787334,29787350,1.0
chr2a,98457410,98457428,1.0
chr2a,70734867,70734882,0.0
chr4,163267538,163267558,0.0
chr7,92316686,92316712,0.0
chr2a,62459072,62459090,0.0
chr18,68269325,68269351,0.6
chr9,28081004,28081033,0.0
chr21,20186171,20186190,0.0
chr13,42100172,42100184,0.0
chr7,29694972,29694986,0.0
chr3,183644181,183644193,0.0
chr2a,64786582,64786599,0.5
chr20,13879701,13879716,0.666666666667
chr2a,18692889,18692909,0.0
chr9,100272509,100272523,0.333333333333
chr8,50767331,50767344,0.533333333333
chr16,41011830,41011842,0.0
chr8,66027196,66027210,0.0
chr1,73719452,73719469,0.0
chr6,116328222,116328237,0.0
chr13,39830392,39830418,0.0
chr7,83606184,83606196,0.0
chr17,14930913,14930926,0.0
chr6,14273702,14273720,0.0
chr8,28863383,28863407,0.5
chr6,88211786,88211799,0.666666666667
chr9,87776579,87776601,0.0
chr10,55440103,55440135,0.0
chr20,14397699,14397716,0.0
chr13,63199882,63199902,0.0
chr2b,27357485,27357509,0.0
chr12,46397737,46397753,0.0
chr15,42946953,42946966,0.428571428571
chr2b,49508957,49508974,0.0
chr2b,18753805,18753821,0.666666666667
chr1,140390094,140390114,0.5
chr13,91385988,91386020,0.5
chr1,64427833,64427845,0.0
chr1,33172822,33172848,0.0
chr6,20858533,20858549,0.0
chr6,110429252,110429266,0.0
chr5,9918130,9918144,0.0
chr5,112002759,112002797,1.0
chr11,30111336,30111349,0.0
chr6,30374865,30374886,0.0
chr5,68692441,68692456,0.0
chr14,18732305,18732327,0.0
chr19,21534734,21534746,0.0
chr20,45544699,45544723,0.0
chr1,130997423,130997435,0.0
chr3,95413824,95413839,0.666666666667
chr5,88989174,88989186,0.0
chr7,73755514,73755530,0.8
chr9,52917048,52917072,0.0
chr7,63026696,63026718,0.0
chr8,79400236,79400248,1.0
chr6,69198177,69198192,0.0
chr6,123811130,123811143,0.0
chr1,217774498,217774513,0.0
chr11,45780142,45780156,0.0
chr13,111222808,111222834,1.0
chr13,85447991,85448013,0.0
chr2a,25087687,25087714,0.0
chr12,91558637,91558652,0.0
chr1,171433639,171433680,0.0
chr5,17424744,17424764,0.0
chr5,178700559,178700582,0.0
chr16,23749009,23749028,0.0
chr5,86478664,86478682,0.666666666667
chr18,53972132,53972146,0.0
chr13,83671274,83671297,0.0
chr3,91020948,91020961,0.0
chr12,50385089,50385102,0.0
chr1,54090006,54090023,0.333333333333
chr20,32857377,32857397,0.0
chr13,18566057,18566095,0.0
chr5,127627305,127627327,0.0
chr10,78487139,78487151,0.0
chr5,63946095,63946119,0.666666666667
chr5,38645411,38645433,0.0
chr5,164631906,164631922,0.0
chr13,79938723,79938745,0.0
chr16,48652845,48652872,0.0
chr3,79229201,79229213,0.0
chr18,89357644,89357670,0.0
chr1,39830910,39830922,0.0
chr4,60374546,60374565,0.0
chr3,22034470,22034490,0.0
chr2b,103448810,103448833,0.0
chr5,132125791,132125810,0.0
chr6,93581473,93581485,0.0
chr12,77967323,77967353,1.0
chr9,35218029,35218060,0.0
chr8,59711010,59711022,0.0
chr4,67470105,67470117,0.0
chr3,50603346,50603359,0.533333333333
chr13,36634930,36634952,0.0
chr2a,6588390,6588419,0.0
chr10,41481584,41481596,0.0
chr13,66267914,66267927,0.533333333333
chr3,47371811,47371823,0.0
chr2b,113543669,113543682,0.0
chr3,53841349,53841364,1.0
chr10,111636373,111636395,0.0
chr3,115082109,115082127,0.0
chr15,80628199,80628212,0.0
chr4,130977590,130977606,0.25
chr6,20056829,20056848,0.0
chr4,146724434,146724455,0.5
chr3,29516242,29516260,0.0
chr2b,21956345,21956362,0.0
chr16,15910046,15910068,0.533333333333
chr2b,107053729,107053741,0.0
chr3,23075858,23075880,0.0
chr16,16672678,16672693,0.355555555556
chr12,28376625,28376644,0.5
chr14,26443508,26443530,0.0
chr9,81670787,81670804,0.0
chr10,71579888,71579902,0.0
chr7,44373037,44373061,0.0
chr6,172911454,172911476,0.0
chr12,78002290,78002311,0.571428571429
chr5,28166726,28166747,0.0
chr6,29078553,29078567,0.0
chr13,23257403,23257416,0.0
chr10,76601383,76601400,0.0
chr6,21320128,21320156,0.0
chr18,27290998,27291022,0.0
chr2b,79974236,79974259,0.0
chr3,184861146,184861158,0.0
chr4,187032723,187032739,0.0
chr10,10017950,10017963,0.0
chr5,130586278,130586290,0.0
chr10,29788281,29788311,0.5
chr7,36559045,36559070,0.0
chr3,157559967,157559981,0.0
chr2b,10827373,10827391,0.333333333333
chr13,106346815,106346829,0.0
chr13,18609540,18609553,0.355555555556
chr19,22569238,22569260,0.0
chr10,85019316,85019343,0.0
chr10,85620176,85620219,0.0
chr4,147542366,147542391,0.0
chr18,19147977,19147994,0.0
chr6,24336441,24336465,0.0
chr4,35607264,35607277,0.0
chr9,21790985,21791006,0.0
chr13,50293281,50293293,0.0
chr14,89100669,89100698,0.0
chr2b,84343552,84343566,0.0
chr12,24792520,24792535,0.0
chr15,87256999,87257011,1.0
chr11,48867410,48867443,0.0
chr8,34883482,34883500,0.0
chr2b,17661784,17661799,0.0
chr13,55292108,55292121,0.0
chr1,184746113,184746125,0.0
chr5,61082831,61082853,0.0
chr14,61193638,61193658,0.0
chr5,24258847,24258859,0.0
chr2a,12895526,12895544,0.0
chr5,30755875,30755889,0.333333333333
chr2a,33727973,33727991,0.533333333333
chr1,34262816,34262831,0.533333333333
chr2b,83831278,83831291,0.0
chr4,39217813,39217830,0.0
chr12,75588914,75588934,0.533333333333
chr3,39292274,39292290,0.0
chr11,31310724,31310736,0.533333333333
chr3,184125286,184125301,0.0
chr6,107640475,107640488,0.0
chr4,88663206,88663222,0.666666666667
chr10,4818220,4818239,0.0
chr6,69345495,69345513,0.5
chr8,23759247,23759263,0.666666666667
chr18,80220336,80220352,0.0
chr10,37148000,37148015,0.666666666667
chr9,62821928,62821964,1.0
chr4,72623997,72624012,0.0
chr17,47867961,47867975,0.0
chr1,130451980,130451993,0.0
chr5,136780462,136780474,0.666666666667
chr5,171191893,171191920,0.428571428571
chr3,75521908,75521926,0.0
chr6,97472504,97472526,0.0
chr4,96963918,96963932,0.428571428571
chr7,81406415,81406429,0.0
chr15,31842465,31842485,0.0
chr4,40204059,40204071,0.0
chr11,43709765,43709779,0.0
chr9,54407846,54407860,0.0
chr2a,4075587,4075609,0.355555555556
chr3,129194834,129194859,0.0
chr6,23664289,23664302,0.0
chr10,81462359,81462372,0.0
chr7,42483745,42483761,0.0
chr16,26541900,26541919,0.0
chr5,131499968,131499988,0.0
chr4,162241023,162241037,0.0
chr13,75041141,75041158,0.0
chr10,110389302,110389315,0.533333333333
chr9,52571047,52571070,0.0
chr11,85004335,85004357,0.0
chr10,89519624,89519642,0.0
chr8,99467485,99467501,0.333333333333
chr5,100833147,100833162,0.0
chr8,83055878,83055892,0.0
chr15,33594983,33594998,0.0
chr11,99029141,99029163,0.0
chr5,16418824,16418844,0.0
chr5,93587262,93587274,0.0
chr13,51214635,51214654,0.0
chr6,159494435,159494470,0.0
chr8,43090361,43090380,0.0
chr12,82763503,82763536,0.0
chr15,40173793,40173818,0.0
chr1,159427202,159427216,0.355555555556
chr15,50297312,50297338,0.666666666667
chr13,89534934,89534956,0.0
chr7,87289030,87289048,0.0
chr8,101247173,101247189,0.0
chr3,110790576,110790596,0.0
chr7,144190524,144190546,1.0
chr3,63074655,63074676,0.0
chr2b,98654075,98654097,0.0
chr1,47586021,47586044,0.0
chr15,40176605,40176617,0.0
chr3,128554435,128554450,0.0
chr11,128967983,128967999,0.333333333333
chr3,194327465,194327483,0.0
chr3,48399528,48399541,0.0
chr2b,120137191,120137214,0.0
chr6,129058772,129058795,0.0
chr13,80723833,80723852,0.0
chr9,46371944,46371956,0.533333333333
chr3,167525081,167525096,0.0
chr3,67609696,67609718,1.0
chr9,104615268,104615290,0.0
chr12,85962894,85962914,0.0
chr10,87055683,87055699,0.0
chr10,81863135,81863150,0.0
chr9,59046038,59046055,0.0
chr3,170334796,170334822,0.0
chr5,27977139,27977158,0.666666666667
chr1,106064358,106064370,0.0
chr2b,9954503,9954521,0.0
chr15,81482355,81482384,0.0
chr11,60130782,60130794,0.5
chr7,117487813,117487843,0.0
chr3,112743313,112743330,0.0
chr17,29654023,29654036,0.0
chr17,60952931,60952944,0.666666666667
chr15,33629613,33629627,0.533333333333
chr6,157406877,157406903,0.0
chr18,40945118,40945136,0.0
chr4,164283368,164283383,0.2
chr6,138453937,138453953,0.666666666667
chr4,31640306,31640333,0.0
chr7,71920321,71920337,0.666666666667
chr15,91651909,91651923,0.0
chr5,130296814,130296835,0.0
chr13,95047815,95047828,0.0
chr4,183029887,183029908,1.0
chr6,122383286,122383315,1.0
chr16,57873569,57873587,0.0
chr13,65202517,65202530,0.533333333333
chr6,96060388,96060408,0.0
chr16,63903727,63903751,0.0
chr12,27868303,27868319,0.0
chr1,11548614,11548626,0.571428571429
chr17,60707882,60707896,0.0
chr4,176953540,176953559,0.5
chr4,198318720,198318742,0.0
chr12,75047834,75047848,0.666666666667
chr20,57766323,57766345,0.0
chr20,50108930,50108946,0.0
chr4,140770004,140770029,0.0
chr5,40915598,40915610,0.0
chr4,64101577,64101598,0.0
chr10,74410270,74410287,0.0
chr3,155159984,155159999,0.0
chr15,93875478,93875494,0.0
chr12,59922192,59922206,0.0
chr10,110706748,110706766,0.0
chr16,62797387,62797399,0.0
chr4,134707355,134707368,0.0
chr4,118652131,118652147,0.0
chr5,143036486,143036507,1.0
chr12,69954997,69955027,0.0
chr2a,53859249,53859269,1.0
chr11,93233774,93233791,0.0
chr9,90793945,90793967,0.0
chr5,64736068,64736080,0.0
chr13,70393545,70393560,0.0
chr6,26125704,26125718,0.0
chr4,41715086,41715103,0.0
chr18,65891323,65891341,0.0
chr3,84461117,84461138,0.0
chr4,23747439,23747462,0.533333333333
chr7,23973744,23973768,0.0
chr10,92317131,92317146,0.0
chr1,49488041,49488058,0.0
chr18,79126313,79126329,0.0
chr1,42580472,42580490,0.0
chr10,105097342,105097361,0.0
chr13,105583187,105583205,0.0
chr3,73279082,73279103,0.0
chr10,52356376,52356388,0.533333333333
chr2a,113006709,113006722,0.0
chr6,112794088,112794108,0.0
chr13,80534740,80534762,0.0
chr16,51927590,51927614,1.0
chr7,68968382,68968403,0.0
chr3,160772950,160772964,0.533333333333
chr2a,104424684,104424701,1.0
chr5,66894226,66894245,0.0
chr11,31323439,31323456,0.0
chr18,85550060,85550079,0.0
chr11,40302411,40302430,0.0
chr8,66130376,66130391,0.666666666667
chr15,48412966,48412983,0.666666666667
chr19,29786478,29786493,0.533333333333
chr13,112242843,112242857,0.666666666667
chr8,8770653,8770670,0.0
chr8,79140212,79140224,0.0
chr2b,4354659,4354677,0.0
chr18,26095691,26095718,0.0
chr7,90017004,90017032,0.5
chr6,13164006,13164021,0.0
chr1,130723633,130723647,0.0
chr7,18250597,18250610,0.0
chr3,155145288,155145308,0.0
chr8,136374997,136375009,0.0
chr8,98920452,98920470,0.0
chr2b,18263424,18263441,0.0
chr9,74980575,74980587,0.0
